Schema,Object,Bucket,PickReason,CurrentQuality,InfHits,T4InfHits,Dormant,HasUpstreamLog,MTime,CurrentPath
BI_DB_dbo,External_FinanceReports_Reports_Report,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_adwords_ad_conv_new_api_conv_ad_performance_report,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_adwords_geo_performance_report,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_bingads_ad_group_history,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_bingads_campaign_history,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_bingads_goals_and_funnels_daily_report,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_bingads_keyword_performance_daily_report,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_compliance_leverage_settings_data,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_compliance_snapshot_report_instrumentids,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_delighted_person,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_delighted_response,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_double_click_campaign_manager_media_campaign,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_facebook_cvr_facebook_conversion_actions,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_facebook_facebook_preformance_new,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_cashback_merchant_list_2025_50_k_1,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_cashback_merchant_list_2025_50_k_2,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_sheets_adj,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_sheets_aml_reasons_compensated_users,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_sheets_conversion_fee_discounts,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_sheets_CountryVerificationLog,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_sheets_eMoney_Customer_Risk_Assessment_Manual_Override_Table,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_sheets_eth_fee_data_blockchain,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_sheets_exw_aml_limited_accounts,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_sheets_forbiddentrading,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_sheets_grc_list,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_sheets_kyt_alerts,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_sheets_pis_lists_country_level,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_sheets_pis_lists_region_level,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_sheets_pis_restrictions_dictionary,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_sheets_population_1_1099,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_sheets_risk_score_country,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_sheets_travel_rule_us,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_sheets_wallet_aml_us_compensations,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_google_sheets_wire_deposits_ops,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_gsheets_compliance_help_cids,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_gsheets_compliance_help_countries,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_gsheets_compliance_help_table,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_gsheets_forced_closure_list_br,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_gsheets_tin_gep_temp_pop,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_twitter_ads_account_history,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_twitter_campaign_history,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_Fivetran_twitter_campaign_locations_report,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_Flare_CID3,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_Gold_DE_FiatDwhDB_CustomerEODBalance_ClubChange,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_Hedge_PortfolioConversionConfigurations,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_History_PortfolioConversionConfigurations,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_Interest_Trade_InterestConsent,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Interest_Trade_InterestDaily_CID_DailyPanelClub,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_Interest_Trade_InterestDaily_Daily_Data,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_Interest_Trade_InterestMonthly,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Marketing_Acquisition_Demo,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_MarketPerformance_Tracking_Customer,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_MoneyFarm_CID_DailyPanelClub,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_PriceLog_History_CurrencyPrice_Yesterday,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,External_RiskClassification_dbo_V_RiskClassificationDataLake,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_ScreeningService_Dictionary_Providers,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_ScreeningService_Dictionary_ProviderStatus,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_ScreeningService_Dictionary_ScreeningStatus,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_ScreeningService_Dictionary_ScreeningUpdatedBy,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_ScreeningService_History_ProviderScreening,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_ScreeningService_Screening_ManagerResolvedCasesAudit,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_ScreeningService_Screening_ProviderScreening,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_ScreeningService_Screening_UserScreening,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_SettingsDB_DWH_V_CustomerDataWallet,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_SettingsDB_Settings_CustomerData,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_SettingsDB_Settings_Resources,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_SettingsDB_Settings_SystemRestrictions,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_SettingsDB_Settings_Tags,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Sodreconciliation_apex_EXT1034_NewAccountFinancialInformation,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Sodreconciliation_apex_EXT869_CashActivity,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Sodreconciliation_apex_EXT870_StockActivity,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Sodreconciliation_apex_EXT872_TradeActivity,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Sodreconciliation_apex_SodFiles,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_Streams_dbo_FollowRelationships,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_TradeGain_Ranking_Compound_Gain_Completed,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_TradeGain_Ranking_Execution,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_USABroker_Apex_ApexData,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_USABroker_Apex_Options,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_USABroker_Apex_State,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_USABroker_Apex_UserData,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_USABroker_Apex_UserProgramEnrolment,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_USABroker_Apex_UserValidationErrors,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_USABroker_Dictionary_ApexStatus,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_USABroker_Dictionary_ApexValidationError,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_USABroker_History_UserProgramEnrolment,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_UserApiDB_Customer_ExtendedUserField,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_UserApiDB_Customer_ExtendedUserFieldValidation,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_UserApiDB_dbo_Publications,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_UserApiDB_dbo_V_CustomerAnswers,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_UserApiDB_Dictionary_EvProvider,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_UserApiDB_Dictionary_ExtendedUserValueType,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_UserApiDB_Dictionary_MandatoryType,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_UserApiDB_Dictionary_NationalPinValueTypeToReportType,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_UserApiDB_Dictionary_TanganyStatus,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_UserApiDB_Ev_CustomerResult,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_UserApiDB_KYC_CountryTaxType,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_UserApiDB_KYC_ReasonsForNoTaxID,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,External_WalletDB_Eligibility_StatusMap,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_dbo,External_Bronze_Fivetran_google_sheets_marex_mapping_table,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=N)",,,0,False,False,,
Dealing_staging,External_CalendarDB_Market_MergedDailySchedules,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_DB_Logs_History_CloseExecutionPlan,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_DB_Logs_History_ManualOperationPositionClose_Crisis,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_DB_Logs_History_ManualPositionClose_Crisis,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_DealingLogs_Dictionary_InstrumentEventType,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_DealingLogs_Price_InstrumentEventLog,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_CEP_CompoundProperties,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_CEP_CompoundPropertyToRule,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_CEP_Conditions,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_CEP_ConditionToCompoundProperty,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_CEP_ListCIDMappings,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_CEP_NamedLists,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_CEP_Rules,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_Dictionary_ConditionOperators,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_Dictionary_ConditionProperties,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_Dictionary_FailType,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_Dictionary_InterestRateOverride,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_Dictionary_SpreadType,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_Hedge_InstrumentBoundaries,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_Hedge_ManualOrderExecutionLog,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_Hedge_Netting,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_History_CompoundProperties,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_History_CompoundPropertyToRule,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_History_Conditions,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_History_ConditionToCompoundProperty,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_etoro_History_CustomerRisk,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_History_InstrumentSpread,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_History_InterestRateOverride,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_History_ListCIDMappings,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_History_NamedLists,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_History_Rules,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_History_WithdrawToFundingAction,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_Price_GetAccountRateSourceMapping,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_Price_GetInstrumentRateSources,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_Price_InstrumentConfiguration,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_Price_PCSToLiquidityAccount,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_Trade_FeatureThresholdValues,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_Trade_InstrumentSpread,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_Trade_LiquidityProviderContracts,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Etoro_Trade_ProviderToInstrument,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_ExternalOperations_Dictionary_PdtStatus,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_ExternalOperations_Trade_PdtOperations,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Fivetran_dealing_active_hs_mappings,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Fivetran_dealing_InstrumentsMapping_DailySpreadsAggregated,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_Fivetran_dealing_overnight_fees,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_MarketMaker_dbo_Configurations,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_MarketMaker_dbo_Exchanges,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
Dealing_staging,External_MarketMaker_dbo_Instruments,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
eMoney_dbo,External_FiatDwhDB_Dictionary_AuthorizationTypes,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
eMoney_dbo,External_FiatDwhDB_Dictionary_PaymentSchemaType,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
eMoney_dbo,External_FiatDwhDB_Dictionary_Providers,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
eMoney_dbo,External_FiatDwhDB_Dictionary_StatusChangeReasons,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
eMoney_dbo,External_FiatDwhDB_Dictionary_StatusChangeSources,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
eMoney_dbo,External_FiatDwhDB_Dictionary_TransactionCategories,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
eMoney_dbo,External_FiatDwhDB_Dictionary_TransactionStatuses,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
eMoney_dbo,External_FiatDwhDB_Dictionary_TransactionTypes,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
EXW_dbo,External_WalletDB_Wallet_TransactionsView,newbuild,"in-scope newbuild (kind=seed_external, hops=0, mapped_uc=Y)",,,0,False,False,,
BI_DB_dbo,BI_DB_AML_Multiple_Accounts_SameIP,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_AML_Multiple_Accounts_SameIP_FullData,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_AML_Multiple_Accounts_Withdraw,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_AML_Multiple_Accounts_Withdrawfulldata,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_AML_Terror_Monitor_Dashboard,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_ASIC_Monitoring_CFD,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_CashRiskMatrix,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_CID_DailyPanel_FullData_SWITCH,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_CID_NPS_Panel,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Compliance_Restriction_Lists_CIDs_Replicate,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Compliance_Restriction_Lists_Countries_Replicate,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Copyfunds_Watched_Not_Invested,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_CorpDevDashboard,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Crypto_Top_1000_List,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_Daily_PI_Performance_COPYDATA_RuningSideBySide,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_DailyZero_TreeSize_NEW_InvalidCustomers,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
BI_DB_dbo,BI_DB_DDR_Daily_Aggregated_Auxiliary_Metrics,newbuild,"in-scope newbuild (kind=downstream, hops=1, mapped_uc=N)",,,0,False,False,,
