wiki_file,wiki_line,object,column,claim_type,claim_value,raw_context
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,129,Fact_Cashout_State,AmountInUSD,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,129,Fact_Cashout_State,AmountInUSD,description,Cashout amount converted to USD (Amount × ExchangeRate). Pre-computed for reporting convenience. (Tier 2 — SP_Fact_Cashout_State),Cashout amount converted to USD (Amount × ExchangeRate). Pre-computed for reporting convenience. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,129,Fact_Cashout_State,AmountInUSD,lineage_tag,Tier 2 - SP_Fact_Cashout_State,nce. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,130,Fact_Cashout_State,BaseExchangeRate,type,"decimal(16,8)","decimal(16,8)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,130,Fact_Cashout_State,BaseExchangeRate,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,130,Fact_Cashout_State,BaseExchangeRate,description,Reference exchange rate before fee markup. Used to compute the exchange fee spread: ExchangeRate - BaseExchangeRate = fee per unit. (Tier 2 — SP_Fact_Cashout_State),Reference exchange rate before fee markup. Used to compute the exchange fee spread: ExchangeRate - BaseExchangeRate = fee per unit. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,130,Fact_Cashout_State,BaseExchangeRate,lineage_tag,Tier 2 - SP_Fact_Cashout_State,nit. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,131,Fact_Cashout_State,ExchangeFee,type,int,int
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,131,Fact_Cashout_State,ExchangeFee,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,131,Fact_Cashout_State,ExchangeFee,description,Exchange fee in a provider-specific integer encoding (typically basis points). (Tier 2 — SP_Fact_Cashout_State),Exchange fee in a provider-specific integer encoding (typically basis points). (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,131,Fact_Cashout_State,ExchangeFee,lineage_tag,Tier 2 - SP_Fact_Cashout_State,ts). (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,132,Fact_Cashout_State,ExchangeRate,type,"decimal(23,8)","decimal(23,8)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,132,Fact_Cashout_State,ExchangeRate,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,132,Fact_Cashout_State,ExchangeRate,description,"Applied exchange rate from cashout currency to USD, including fee markup. Higher precision (23,8) than BaseExchangeRate (16,8). (Tier 2 — SP_Fact_Cashout_State)","Applied exchange rate from cashout currency to USD, including fee markup. Higher precision (23,8) than BaseExchangeRate (16,8). (Tier 2 — SP_Fact_Cashout_State)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,132,Fact_Cashout_State,ExchangeRate,lineage_tag,Tier 2 - SP_Fact_Cashout_State,",8). (Tier 2 — SP_Fact_Cashout_State)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,133,Fact_Cashout_State,ExTransactionID,type,nvarchar(max),nvarchar(max)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,133,Fact_Cashout_State,ExTransactionID,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,133,Fact_Cashout_State,ExTransactionID,description,External (payment provider) transaction ID for this cashout. Used for provider-side reconciliation. (Tier 2 — SP_Fact_Cashout_State),External (payment provider) transaction ID for this cashout. Used for provider-side reconciliation. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,133,Fact_Cashout_State,ExTransactionID,lineage_tag,Tier 2 - SP_Fact_Cashout_State,ion. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,134,Fact_Cashout_State,ModificationDate,type,datetime2(7),datetime2(7)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,134,Fact_Cashout_State,ModificationDate,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,134,Fact_Cashout_State,ModificationDate,description,UTC timestamp of the most recent modification to this cashout record. Source value from production. (Tier 2 — SP_Fact_Cashout_State),UTC timestamp of the most recent modification to this cashout record. Source value from production. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,134,Fact_Cashout_State,ModificationDate,lineage_tag,Tier 2 - SP_Fact_Cashout_State,ion. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,135,Fact_Cashout_State,RequestDate,type,datetime2(7),datetime2(7)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,135,Fact_Cashout_State,RequestDate,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,135,Fact_Cashout_State,RequestDate,description,UTC timestamp when the cashout was requested by the customer. (Tier 2 — SP_Fact_Cashout_State),UTC timestamp when the cashout was requested by the customer. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,135,Fact_Cashout_State,RequestDate,lineage_tag,Tier 2 - SP_Fact_Cashout_State,mer. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,136,Fact_Cashout_State,ProtocolMIDSettingsID,type,int,int
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,136,Fact_Cashout_State,ProtocolMIDSettingsID,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,136,Fact_Cashout_State,ProtocolMIDSettingsID,description,Merchant ID (MID) configuration profile used for processing. References Billing.ProtocolMIDSettings. (Tier 2 — SP_Fact_Cashout_State),Merchant ID (MID) configuration profile used for processing. References Billing.ProtocolMIDSettings. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,136,Fact_Cashout_State,ProtocolMIDSettingsID,lineage_tag,Tier 2 - SP_Fact_Cashout_State,ngs. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,136,Fact_Cashout_State,ProtocolMIDSettingsID,fk_ref,Billing.ProtocolMIDSettings,ing. References Billing.ProtocolMIDSettings. (Ti
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,137,Fact_Cashout_State,MerchantAccountID,type,int,int
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,137,Fact_Cashout_State,MerchantAccountID,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,137,Fact_Cashout_State,MerchantAccountID,description,Merchant account legal entity used for regulatory routing. References Billing.MerchantAccountRouting. (Tier 2 — SP_Fact_Cashout_State),Merchant account legal entity used for regulatory routing. References Billing.MerchantAccountRouting. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,137,Fact_Cashout_State,MerchantAccountID,lineage_tag,Tier 2 - SP_Fact_Cashout_State,ing. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,137,Fact_Cashout_State,MerchantAccountID,fk_ref,Billing.MerchantAccountRouting,ing. References Billing.MerchantAccountRouting. (Ti
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,138,Fact_Cashout_State,PIPsInUSD,type,"decimal(21,6)","decimal(21,6)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,138,Fact_Cashout_State,PIPsInUSD,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,138,Fact_Cashout_State,PIPsInUSD,description,"Exchange fee value in USD (the ""PIPs"" — percentage in points — converted to USD absolute amount). Used for fee revenue reporting. (Tier 2 — SP_Fact_Cashout_State)","Exchange fee value in USD (the ""PIPs"" — percentage in points — converted to USD absolute amount). Used for fee revenue reporting. (Tier 2 — SP_Fact_Cashout_State)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,138,Fact_Cashout_State,PIPsInUSD,lineage_tag,Tier 2 - SP_Fact_Cashout_State,ing. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,139,Fact_Cashout_State,ExchaFeeInPercentage,type,"decimal(10,2)","decimal(10,2)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,139,Fact_Cashout_State,ExchaFeeInPercentage,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,139,Fact_Cashout_State,ExchaFeeInPercentage,description,"Exchange fee as a percentage of the cashout amount (0.00-100.00). Normalized fee rate for comparison across currencies. Note: column name appears to have a typo (""Excha"" vs ""Exchange""). (Tier 2 — SP_Fact_Cashout_State)","Exchange fee as a percentage of the cashout amount (0.00-100.00). Normalized fee rate for comparison across currencies. Note: column name appears to have a typo (""Excha"" vs ""Exchange""). (Tier 2 — SP_F"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,139,Fact_Cashout_State,ExchaFeeInPercentage,lineage_tag,Tier 2 - SP_Fact_Cashout_State,"e""). (Tier 2 — SP_Fact_Cashout_State)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,140,Fact_Cashout_State,MID,type,nvarchar(max),nvarchar(max)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,140,Fact_Cashout_State,MID,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,140,Fact_Cashout_State,MID,description,Merchant ID string — the actual MID identifier used with the payment processor. String representation of the MID for reporting/display. (Tier 2 — SP_Fact_Cashout_State),Merchant ID string — the actual MID identifier used with the payment processor. String representation of the MID for reporting/display. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,140,Fact_Cashout_State,MID,lineage_tag,Tier 2 - SP_Fact_Cashout_State,lay. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,141,Fact_Cashout_State,MIDName,type,nvarchar(max),nvarchar(max)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,141,Fact_Cashout_State,MIDName,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,141,Fact_Cashout_State,MIDName,description,Human-readable label for the Merchant ID configuration. Display name for the MID used in reporting. (Tier 3 — column naming),Human-readable label for the Merchant ID configuration. Display name for the MID used in reporting. (Tier 3 — column naming)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,141,Fact_Cashout_State,MIDName,lineage_tag,Tier 3 - column naming,ing. (Tier 3 — column naming)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,142,Fact_Cashout_State,ModificationDateID,type,int,int
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,142,Fact_Cashout_State,ModificationDateID,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,142,Fact_Cashout_State,ModificationDateID,description,"Integer date in YYYYMMDD format derived from `CONVERT(INT, ModificationDate)`. ETL key for the daily DELETE+INSERT pattern. Use for date-range queries and partitioning. (Tier 2 — SP_Fact_Cashout_State)","Integer date in YYYYMMDD format derived from `CONVERT(INT, ModificationDate)`. ETL key for the daily DELETE+INSERT pattern. Use for date-range queries and partitioning. (Tier 2 — SP_Fact_Cashout_State"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,142,Fact_Cashout_State,ModificationDateID,lineage_tag,Tier 2 - SP_Fact_Cashout_State,ing. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,143,Fact_Cashout_State,UpdateDate,type,datetime,datetime
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,143,Fact_Cashout_State,UpdateDate,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,143,Fact_Cashout_State,UpdateDate,description,ETL load timestamp. Set to GETDATE() at SP execution time. Not from the production source. Use for ETL freshness monitoring. (Tier 2 — SP_Fact_Cashout_State),ETL load timestamp. Set to GETDATE() at SP execution time. Not from the production source. Use for ETL freshness monitoring. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,143,Fact_Cashout_State,UpdateDate,lineage_tag,Tier 2 - SP_Fact_Cashout_State,ing. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,144,Fact_Cashout_State,CreditID,type,bigint,bigint
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,144,Fact_Cashout_State,CreditID,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,144,Fact_Cashout_State,CreditID,description,Credit account identifier associated with this cashout. Added 2025-08-13 by guym to support credit account tracking. NULL for cashouts not linked to a credit account. (Tier 2 — SP_Fact_Cashout_State),Credit account identifier associated with this cashout. Added 2025-08-13 by guym to support credit account tracking. NULL for cashouts not linked to a credit account. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,144,Fact_Cashout_State,CreditID,lineage_tag,Tier 2 - SP_Fact_Cashout_State,unt. (Tier 2 — SP_Fact_Cashout_State)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,134,Fact_CurrencyPriceWithSplit,ProviderID,type,int,int
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,134,Fact_CurrencyPriceWithSplit,ProviderID,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,134,Fact_CurrencyPriceWithSplit,ProviderID,description,Price provider identifier. 3 distinct values in production. Indicates which data provider sourced the price candle. Passed through from DWH_staging.PriceLog_Candles_CurrencyPriceMaxDateWithSplitView. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse),Price provider identifier. 3 distinct values in production. Indicates which data provider sourced the price candle. Passed through from DWH_staging.PriceLog_Candles_CurrencyPriceMaxDateWithSplitView. 
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,134,Fact_CurrencyPriceWithSplit,ProviderID,lineage_tag,Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse,iew. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,135,Fact_CurrencyPriceWithSplit,InstrumentID,type,int,int
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,135,Fact_CurrencyPriceWithSplit,InstrumentID,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,135,Fact_CurrencyPriceWithSplit,InstrumentID,description,"Financial instrument identifier. Foreign key to DWH_dbo.Dim_Instrument. HASH distribution column - include in all JOINs for optimal Synapse performance. 15,416 distinct instruments in production. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse)","Financial instrument identifier. Foreign key to DWH_dbo.Dim_Instrument. HASH distribution column - include in all JOINs for optimal Synapse performance. 15,416 distinct instruments in production. (Tie"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,135,Fact_CurrencyPriceWithSplit,InstrumentID,lineage_tag,Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse,ion. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,135,Fact_CurrencyPriceWithSplit,InstrumentID,fk_ref,DWH_dbo.Dim_Instrument,ier. Foreign key to DWH_dbo.Dim_Instrument. HAS
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,136,Fact_CurrencyPriceWithSplit,Occurred,type,datetime,datetime
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,136,Fact_CurrencyPriceWithSplit,Occurred,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,136,Fact_CurrencyPriceWithSplit,Occurred,description,Exact timestamp when the price was recorded. Sub-day precision. Use OccurredDate or OccurredDateID for date-level aggregations. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse),Exact timestamp when the price was recorded. Sub-day precision. Use OccurredDate or OccurredDateID for date-level aggregations. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,136,Fact_CurrencyPriceWithSplit,Occurred,lineage_tag,Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse,ons. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,137,Fact_CurrencyPriceWithSplit,OccurredDate,type,date,date
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,137,Fact_CurrencyPriceWithSplit,OccurredDate,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,137,Fact_CurrencyPriceWithSplit,OccurredDate,description,Calendar date of the price record. Date portion of Occurred. Use for date joins or display. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse),Calendar date of the price record. Date portion of Occurred. Use for date joins or display. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,137,Fact_CurrencyPriceWithSplit,OccurredDate,lineage_tag,Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse,lay. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,138,Fact_CurrencyPriceWithSplit,OccurredDateID,type,int,int
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,138,Fact_CurrencyPriceWithSplit,OccurredDateID,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,138,Fact_CurrencyPriceWithSplit,OccurredDateID,description,"Date as YYYYMMDD integer (e.g., 20240113). Secondary NCI index key. Use this column for date-range filters to leverage the NONCLUSTERED index. Corresponds to DWH_dbo.Dim_Date.DateID. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse)","Date as YYYYMMDD integer (e.g., 20240113). Secondary NCI index key. Use this column for date-range filters to leverage the NONCLUSTERED index. Corresponds to DWH_dbo.Dim_Date.DateID. (Tier 2 - SP_Fact"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,138,Fact_CurrencyPriceWithSplit,OccurredDateID,lineage_tag,Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse,eID. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,139,Fact_CurrencyPriceWithSplit,isvalid,type,int,int
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,139,Fact_CurrencyPriceWithSplit,isvalid,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,139,Fact_CurrencyPriceWithSplit,isvalid,description,"Row validity flag. 1 = active/valid end-of-day price for this instrument on this date. 0 = non-active record (e.g., intraday snapshot or superseded row). Filter isvalid = 1 for end-of-day analytical queries. ~54% of rows are valid. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse)","Row validity flag. 1 = active/valid end-of-day price for this instrument on this date. 0 = non-active record (e.g., intraday snapshot or superseded row). Filter isvalid = 1 for end-of-day analytical q"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,139,Fact_CurrencyPriceWithSplit,isvalid,lineage_tag,Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse,lid. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,140,Fact_CurrencyPriceWithSplit,AskSpreaded,type,"numeric(36,12)","numeric(36,12)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,140,Fact_CurrencyPriceWithSplit,AskSpreaded,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,140,Fact_CurrencyPriceWithSplit,AskSpreaded,description,Spread-adjusted ask (offer) price for the instrument. The ask price with the broker spread applied. Used in P&L calculations for buy-side opening cost. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse),Spread-adjusted ask (offer) price for the instrument. The ask price with the broker spread applied. Used in P&L calculations for buy-side opening cost. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_S
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,140,Fact_CurrencyPriceWithSplit,AskSpreaded,lineage_tag,Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse,ost. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,141,Fact_CurrencyPriceWithSplit,BidSpreaded,type,"numeric(36,12)","numeric(36,12)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,141,Fact_CurrencyPriceWithSplit,BidSpreaded,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,141,Fact_CurrencyPriceWithSplit,BidSpreaded,description,Spread-adjusted bid price for the instrument. The bid price with the broker spread applied. Used in P&L calculations for sell-side closing proceeds. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse),Spread-adjusted bid price for the instrument. The bid price with the broker spread applied. Used in P&L calculations for sell-side closing proceeds. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Syna
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,141,Fact_CurrencyPriceWithSplit,BidSpreaded,lineage_tag,Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse,eds. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,142,Fact_CurrencyPriceWithSplit,RateLastEx,type,"numeric(36,12)","numeric(36,12)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,142,Fact_CurrencyPriceWithSplit,RateLastEx,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,142,Fact_CurrencyPriceWithSplit,RateLastEx,description,Last execution rate for the instrument on this date. The price at which the most recent trade was executed. Reference rate for settlement. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse),Last execution rate for the instrument on this date. The price at which the most recent trade was executed. Reference rate for settlement. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,142,Fact_CurrencyPriceWithSplit,RateLastEx,lineage_tag,Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse,ent. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,143,Fact_CurrencyPriceWithSplit,Ask,type,"numeric(36,12)","numeric(36,12)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,143,Fact_CurrencyPriceWithSplit,Ask,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,143,Fact_CurrencyPriceWithSplit,Ask,description,Raw ask (offer) price before spread adjustment. Mid-price reference. Compare to AskSpreaded to derive the spread. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse),Raw ask (offer) price before spread adjustment. Mid-price reference. Compare to AskSpreaded to derive the spread. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,143,Fact_CurrencyPriceWithSplit,Ask,lineage_tag,Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse,ead. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,144,Fact_CurrencyPriceWithSplit,Bid,type,"numeric(36,12)","numeric(36,12)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,144,Fact_CurrencyPriceWithSplit,Bid,nullable,YES,YES
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,144,Fact_CurrencyPriceWithSplit,Bid,description,Raw bid price before spread adjustment. Mid-price reference. Compare to BidSpreaded to derive the spread. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse),Raw bid price before spread adjustment. Mid-price reference. Compare to BidSpreaded to derive the spread. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,144,Fact_CurrencyPriceWithSplit,Bid,lineage_tag,Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse,ead. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse)
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,145,Fact_CurrencyPriceWithSplit,UpdateDate,type,datetime,datetime
