left,right,edge_kind,join_keys,purpose,source
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ltv_bi_actual,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_positionpnl,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,bi_db.gold_sql_dp_prod_we_bi_db_dbo_dim_revenue_metrics,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,bi_output.bi_output_moneyfarm_fact_portfolio_snapshot,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,bi_output.bi_output_moneyfarm_fact_transactions,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,compliance.bronze_event_hub_prod_event_streaming_we_sub_accounts,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,dwh.dim_position,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid_monthlypanel_fulldata,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_actiontype,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_channel,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_country,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirror,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_playerlevel,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_range,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_regulation,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,dwh.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid_masked,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,dwh.gold_sql_dp_prod_we_dwh_dbo_v_liabilities,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,money_farm.silver_moneyfarm_etoro_mf_aum,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ltv_bi_actual,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_positionpnl,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,bi_db.gold_sql_dp_prod_we_bi_db_dbo_dim_revenue_metrics,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,bi_output.bi_output_moneyfarm_fact_portfolio_snapshot,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,bi_output.bi_output_moneyfarm_fact_transactions,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,compliance.bronze_event_hub_prod_event_streaming_we_sub_accounts,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,dwh.dim_position,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid_monthlypanel_fulldata,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_actiontype,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_channel,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_country,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirror,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_playerlevel,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_range,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_regulation,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,dwh.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid_masked,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,dwh.gold_sql_dp_prod_we_dwh_dbo_v_liabilities,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,money_farm.silver_moneyfarm_etoro_mf_aum,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ltv_bi_actual,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_positionpnl,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,bi_db.gold_sql_dp_prod_we_bi_db_dbo_dim_revenue_metrics,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,bi_output.bi_output_moneyfarm_fact_portfolio_snapshot,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,bi_output.bi_output_moneyfarm_fact_transactions,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,compliance.bronze_event_hub_prod_event_streaming_we_sub_accounts,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,dwh.dim_position,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid_monthlypanel_fulldata,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_actiontype,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_channel,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_country,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirror,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_playerlevel,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_range,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_regulation,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,dwh.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid_masked,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,dwh.gold_sql_dp_prod_we_dwh_dbo_v_liabilities,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,money_farm.silver_moneyfarm_etoro_mf_aum,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ltv_bi_actual,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_positionpnl,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,bi_db.gold_sql_dp_prod_we_bi_db_dbo_dim_revenue_metrics,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,bi_output.bi_output_moneyfarm_fact_portfolio_snapshot,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,bi_output.bi_output_moneyfarm_fact_transactions,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,compliance.bronze_event_hub_prod_event_streaming_we_sub_accounts,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,dwh.dim_position,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid_monthlypanel_fulldata,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_actiontype,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_channel,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_country,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirror,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_playerlevel,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_range,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_regulation,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,dwh.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid_masked,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,dwh.gold_sql_dp_prod_we_dwh_dbo_v_liabilities,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,money_farm.silver_moneyfarm_etoro_mf_aum,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ltv_bi_actual,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_positionpnl,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,bi_db.gold_sql_dp_prod_we_bi_db_dbo_dim_revenue_metrics,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,bi_output.bi_output_moneyfarm_fact_portfolio_snapshot,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,bi_output.bi_output_moneyfarm_fact_transactions,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,compliance.bronze_event_hub_prod_event_streaming_we_sub_accounts,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,dwh.dim_position,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid_monthlypanel_fulldata,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_actiontype,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_channel,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_country,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirror,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_playerlevel,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_range,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_regulation,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,dwh.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid_masked,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,dwh.gold_sql_dp_prod_we_dwh_dbo_v_liabilities,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,money_farm.silver_moneyfarm_etoro_mf_aum,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ltv_bi_actual,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_positionpnl,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ltv_bi_actual,bi_db.gold_sql_dp_prod_we_bi_db_dbo_dim_revenue_metrics,genie_clique,,UK BA space [WIP],01f122020cb3178380de2efa0b990279
