wiki_path,section_4_title,semantic_header,has_source_column,total,n_transformation,n_semantic,n_trivial,pct_passing,skipped_reason
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_Surveillance_ShortTermTrades.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_Surveillance_Snapshot.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_Surveillance_Snapshot.md,Regulation Distribution,,False,0,0,0,0,0.0,section_4_not_a_column_table:Regulation Distribution
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_Surveillance_Snapshot.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_VP_Monthly_MI.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_VP_Monthly_MI.md,Customer Status Profile,,False,0,0,0,0,0.0,section_4_not_a_column_table:Customer Status Profile
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_VP_Monthly_MI.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyBlockedAUM.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyBlockedAUM.md,Elements,Description,False,19,5,14,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyBlockedAUM.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyBlockedAUMHistory.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyBlockedAUMHistory.md,Elements,Description,False,10,0,10,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyBlockedAUMHistory.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopycatsOfCopyfunds.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopycatsOfCopyfunds.md,Elements,Description,False,9,2,7,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopycatsOfCopyfunds.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyDailyData.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyDailyData.md,Elements,Description,False,44,15,29,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyDailyData.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyFund_Positions.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyFund_Positions.md,Elements,Description,False,10,1,9,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyFund_Positions.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Copyfunds_SignificantAllocation.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Copyfunds_SignificantAllocation.md,Elements,Description,False,13,3,10,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Copyfunds_SignificantAllocation.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Copyfunds_Watched_Not_Invested.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Copyfunds_Watched_Not_Invested.md,Elements,Description,False,14,7,7,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Copyfunds_Watched_Not_Invested.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyMilestone.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyMilestone.md,Elements,Description,False,22,1,21,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyMilestone.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CorpDevDashboard.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CorpDevDashboard.md,Data Elements,Description,False,5,0,5,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CorpDevDashboard.review-needed.md,Revenue Formula Version,,False,0,0,0,0,0.0,section_4_not_a_column_table:Revenue Formula Version
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Corporates_SummaryReport.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Corporates_SummaryReport.md,Elements,Description,False,12,6,6,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Corporates_SummaryReport.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CountryDCM.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CountryDCM.md,Elements,Description,False,4,0,4,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CountryDCM.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CreditLine_Amounts.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CreditLine_Amounts.md,Elements,Description,False,3,0,3,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CreditLine_Amounts.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CreditRiskMatrix.md,Elements,Description,False,66,0,66,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Cross_Selling_Daily.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Cross_Selling_Daily.md,Elements,Description,False,18,5,13,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Cross_Selling_Daily.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Cross_Selling_Monthly.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Cross_Selling_Monthly.md,Elements,Description,False,18,4,14,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Cross_Selling_Monthly.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Active_Open_Churn_Winback.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Active_Open_Churn_Winback.md,Elements,Description,False,13,0,13,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Active_Open_Churn_Winback.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Airdrop.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Airdrop.md,Elements,Description,False,35,1,34,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Airdrop.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Dashboard.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Dashboard.md,Elements,Description,False,15,6,9,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Dashboard.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Net_Units_During_Month.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Net_Units_During_Month.md,Elements,Description,False,8,3,5,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Net_Units_During_Month.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Net_Units_End_Of_Month.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Net_Units_End_Of_Month.md,Elements,Description,False,8,2,6,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Net_Units_End_Of_Month.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_NOP.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_NOP.md,Elements,Description,False,38,6,32,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_NOP.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_NOP_CID.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_NOP_CID.md,Elements,Description,False,36,1,35,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_NOP_CID.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Top_1000_List.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Top_1000_List.md,Elements,Description,False,16,8,8,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Top_1000_List.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Zero.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Zero.md,Elements,Description,False,14,7,7,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Zero.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CryptoDashboardNew.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CryptoDashboardNew.md,Elements,Description,False,28,9,19,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CryptoDashboardNew.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CryptoMarketingList.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CryptoMarketingList.md,Elements,Description,False,10,0,10,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CryptoMarketingList.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CustomerCross.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CustomerCross.md,Elements,Description,False,5,2,3,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CustomerCross.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CustomerCross_New.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CustomerCross_New.md,Elements,Description,False,5,2,3,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CustomerCross_New.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CustomerFirst5OpenPositions.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CustomerFirst5OpenPositions.md,Elements,Description,False,11,0,11,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CustomerFirst5OpenPositions.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CycleGap.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CycleGap.md,Live data verification (prod `sql_dp_prod_we`),,False,0,0,0,0,0.0,section_4_not_a_column_table:Live data verification (prod `sql_dp_prod_we`)
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CycleGap.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CySEC_Submission_ICF.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CySEC_Submission_ICF.md,Elements,Description,False,15,8,7,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CySEC_Submission_ICF.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_D_HighRedeemsApprovalForManagement.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_D_HighRedeemsApprovalForManagement.md,Typical Data Patterns,,False,0,0,0,0,0.0,section_4_not_a_column_table:Typical Data Patterns
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_D_HighRedeemsApprovalForManagement.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_AffiliatesPaidAndCashout.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_AffiliatesPaidAndCashout.md,Elements,Description,False,14,1,13,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_AffiliatesPaidAndCashout.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_CB_Gaps_All.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_CB_Gaps_All.md,Elements,Description,False,11,2,9,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_CB_Gaps_All.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_CID_Dividend_TaxReport.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_CID_Dividend_TaxReport.md,Elements,Description,False,15,1,14,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_CID_Dividend_TaxReport.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_CreditLine.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_CreditLine.md,Elements,Description,False,13,3,10,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_CreditLine.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_Dividends.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_Dividends.md,Elements,Description,False,14,1,13,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_Dividends.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_HighCashoutEmailsForManagement.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_HighCashoutEmailsForManagement.md,Elements,Description,False,27,7,20,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_HighCashoutEmailsForManagement.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_Open_Closed_Position.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_Open_Closed_Position.md,Elements,Description,False,14,5,9,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_Open_Closed_Position.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_PI_Performance_COPYDATA_RuningSideBySide.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_PI_Performance_COPYDATA_RuningSideBySide.md,Elements,Description,False,21,6,15,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_PI_Performance_COPYDATA_RuningSideBySide.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_TradeData.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_TradeData.md,Elements,Description,False,13,3,10,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_TradeData.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_Instrument_Agg.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_Instrument_Agg.md,Elements,Description,False,63,5,58,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_Instrument_Agg.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_Last2weeks.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_Last2weeks.md,Elements,Description,False,27,1,26,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_Last2weeks.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_LastYear.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_LastYear.md,Elements,Description,False,23,1,22,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_LastYear.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_MonthlyData.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_MonthlyData.md,Elements,Description,False,29,13,16,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_MonthlyData.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_ThisMonth.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_ThisMonth.md,Elements,Description,False,25,9,16,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_ThisMonth.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_ThisYear.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_ThisYear.md,Business Logic & ETL,,False,0,0,0,0,0.0,section_4_not_a_column_table:Business Logic & ETL
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_ThisYear.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_Yesterday.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_Yesterday.md,Elements,Description,False,25,9,16,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_Yesterday.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCopyRevenue.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCopyRevenue.md,Elements,Description,False,15,8,7,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCopyRevenue.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyDividendsByPosition.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyDividendsByPosition.md,Live data verification (prod `sql_dp_prod_we`),,False,0,0,0,0,0.0,section_4_not_a_column_table:Live data verification (prod `sql_dp_prod_we`)
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyDividendsByPosition.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyGain_History.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyGain_History.md,Elements,Description,False,17,4,13,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyGain_History.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyNOP_ByInstrument.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyNOP_ByInstrument.md,Elements,Description,False,9,4,5,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyNOP_ByInstrument.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyPanel_Copy.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyPanel_Copy.md,Elements,Description,False,57,25,32,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyPanel_Copy.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyRiskAlert.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyRiskAlert.md,Elements,Description,False,40,7,33,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyRiskAlert.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyTaboolaCombineAffwiz.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyTaboolaCombineAffwiz.md,Elements,Description,False,21,0,21,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyTaboolaCombineAffwiz.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyZero_TreeSize_NEW.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyZero_TreeSize_NEW.md,Elements,Description,False,35,5,30,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyZero_TreeSize_NEW.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyZero_TreeSize_NEW_InvalidCustomers.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyZero_TreeSize_NEW_InvalidCustomers.md,Elements,Description,False,34,4,30,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyZero_TreeSize_NEW_InvalidCustomers.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyZeroPnL_Stocks.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyZeroPnL_Stocks.md,Elements,Description,False,26,9,17,0,100.0,
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyZeroPnL_Stocks.review-needed.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DCM_Dashboard.lineage.md,,,False,0,0,0,0,0.0,no_section_4
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DCM_Dashboard.md,Elements,Description,False,40,1,39,0,100.0,
