column_name,occurrence_count,distinct_tables
MarketUnitNOPMap_-5,1,1
search_session_id,1,1
sortino_15,1,1
10941,1,1
9947,1,1
10947,1,1
10886,1,1
10139,1,1
PI_Level_Previous,1,1
FirstActionType_ThisQuarter,1,1
TraceInstance,1,1
ProviderMessageSendTime,1,1
NOP_OptIn,1,1
Regulated__c,1,1
visibility_strategy__c,1,1
Collection_Date,1,1
ComplianceRequirement,1,1
9604,1,1
7925,1,1
8675,1,1
8862,1,1
9288,1,1
3238,1,1
9422,1,1
8855,1,1
3265,1,1
3072,1,1
3147,1,1
8990,1,1
1356,1,1
frequency_cap,1,1
business_id,1,1
lps_for_registrations_dashboard,1,1
Max_Execution_Units_threshold_Snapshot__c,1,1
One_Section__c,1,1
ReferrerUri,1,1
exposureflag_la_chi,1,1
Provider_Execution_ID,1,1
super_join_date,1,1
aud_balance_eoy_fum_band_narrow,1,1
total_inflow_aud_amount,1,1
MaxTimeMS,1,1
PercentOfTotalTrades,1,1
SOURCE_AGENCY,1,1
Azure_Availability,1,1
11211,1,1
10884,1,1
10440,1,1
FirstAction_Month,1,1
Revenue_CFD_Stocks_1M_before,1,1
FirstTimeClubDate,1,1
EOM_Balance_5M_before,1,1
EventPayloadRowData_OMSRateAsk,1,1
null_props_by_asset_class,1,1
1036,1,1
output_token_count,1,1
bny_vs_equilend,1,1
ReportID,1,1
250K_Spreads%,1,1
Linkedin_CampaignId__c,1,1
PercentInstitutions,1,1
CustomerNumber,1,1
4351,1,1
2292,1,1
6394,1,1
8711,1,1
8642,1,1
5017,1,1
8108,1,1
6334,1,1
9519,1,1
2234,1,1
5608,1,1
7615,1,1
1783,1,1
4057,1,1
5510,1,1
mobile_conversion_spent_credits_sale_amount,1,1
Tier3Leads,1,1
PurchaseRequestDate,1,1
ranking,1,1
Deactivation_Date__c,1,1
TargetUserId,1,1
marking_price,1,1
TermDate,1,1
onshoreSpread1,1,1
electronicdupflag,1,1
yearly_net_member_count,1,1
death_policy_effective_date,1,1
10188,1,1
10452,1,1
12405,1,1
9755,1,1
10830,1,1
12380,1,1
HedgingUpdateDate,1,1
10485,1,1
12429,1,1
Balance_Amount,1,1
TraderID,1,1
WithholdingTaxCollectedIBUKL,1,1
389,1,1
EtoroDeposits,1,1
eMoneyLastStatusTime,1,1
PreviousEventLogId,1,1
PersonEmail,1,1
Customer_Engagement_Created_By__c,1,1
InviteeTimezone__c,1,1
StreetAddress1,1,1
totalGroupLTV,1,1
8905,1,1
9158,1,1
4348,1,1
2543,1,1
3027,1,1
2622,1,1
4273,1,1
1389,1,1
8768,1,1
adv_five_percent,1,1
CustomerDataId,1,1
AddressLine3,1,1
e_wwm_weight,1,1
COMMENT_CODE,1,1
Total Count Send,1,1
transition_flow,1,1
AvgDailyOpen,1,1
CreditUnitNOPMap_-4,1,1
DWHRegulationID,1,1
las_update_date,1,1
year_month,1,1
region_by_ip_id,1,1
has_login_success,1,1
11198,1,1
12137,1,1
10643,1,1
10966,1,1
Uploaded_POA_only,1,1
Total_Conversions,1,1
PlayerLevelID_FromDate_ToDate,1,1
InsuredDepositInterestIBUKL,1,1
NetTradesPurchasesIBUKL,1,1
committed_bytes,1,1
DurationMin,1,1
USD_Bid_10,1,1
Deposit_Risk_Status,1,1
open_fees,1,1
maxTimeOut_MS,1,1
Plan_Type,1,1
step_path,1,1
Case_Touch_Counter__c,1,1
RefreshFrequency,1,1
EventPrimaryPublisherName__c,1,1
PositionQuantityLongOrShort,1,1
TransactionTypeCode,1,1
PropertyValue,1,1
CommissionCloseAdjustment,1,1
Storage,1,1
3329,1,1
7973,1,1
8794,1,1
2657,1,1
6078,1,1
5762,1,1
3951,1,1
6086,1,1
7974,1,1
4539,1,1
7903,1,1
2151,1,1
6904,1,1
9562,1,1
2676,1,1
9659,1,1
is_single_match,1,1
copy_portfolio_copy_trader,1,1
ad_network_type,1,1
TargetWindow,1,1
ActionOccurred,1,1
callrecordurl__c,1,1
Bot_Type__c,1,1
ADF_error_message,1,1
SmsSessionId,1,1
BROKER_ACCOUNT,1,1
nova_last_transaction_at,1,1
MinutesFromVerificationLevel2toElectronicVerificationSuccess,1,1
UserClubTier,1,1
MainFeedBarPriceRateId,1,1
CreditUnitNOPMap_40,1,1
DWHLanguageID,1,1
iban_account_number,1,1
_gcid,1,1
RunStatus,1,1
AuditID,1,1
11096,1,1
12218,1,1
100164,1,1
11005,1,1
10123,1,1
100121,1,1
TotalOpenMargin,1,1
Revenue_Real_Crypto_1M_before,1,1
Trades_Manual_4M_before,1,1
Rev_%Change_group_W_O_MaxMin,1,1
Is_CSA_Regulated,1,1
waiting_at_capacity_duration_ms,1,1
result_fetch_duration_ms,1,1
receivedtime,1,1
EtoroCashouts,1,1
avg_position_size,1,1
AVG_MidVWAP5000,1,1
HierarchyNumberOfLeads,1,1
Account_Registration_Date_Time__c,1,1
HandleTime,1,1
NotificationMarketingTemplateId,1,1
6806,1,1
3433,1,1
4125,1,1
6552,1,1
9294,1,1
2016,1,1
2091,1,1
4503,1,1
4225,1,1
9499,1,1
3047,1,1
6709,1,1
9704,1,1
3157,1,1
6755,1,1
3708,1,1
7030,1,1
9714,1,1
2711,1,1
3067,1,1
call_ad_description_1,1,1
video_completions,1,1
UTM_Source__c,1,1
HtmlBody,1,1
HasInitialResponseSent,1,1
OutsideBusinessHoursResponse,1,1
PUT_CALL,1,1
ORDER_NUMBER,1,1
interest_rate_base_asset,1,1
Notional_1,1,1
Gendercd,1,1
SecondPartyKey,1,1
sell_etoro_FeesInPercentage_by_Asset,1,1
OpenAlerts,1,1
missing_steps_list,1,1
analystRank,1,1
OptinDate,1,1
Notional_Stock_CFD,1,1
restricted_accounts_cid,1,1
shopping_ads_video_package_id,1,1
ParamName,1,1
request_type,1,1
AccountTypeID_On_Cfd,1,1
9861,1,1
9999,1,1
12230,1,1
10522,1,1
9915,1,1
10849,1,1
10012,1,1
100140,1,1
DepositWireTransferTransactions,1,1
Marketing,1,1
CountryID_FromDate_ToDate,1,1
DebitCardActivityIBUKL,1,1
1182,1,1
1140,1,1
Account#,1,1
Latest_UpToDate_Stock_Choice_Date,1,1
Invalid_Document_Type__c,1,1
Number_of_Copiers__c,1,1
ProviderCardId,1,1
Vol_PnL_Uni,1,1
2866,1,1
6305,1,1
6717,1,1
1727,1,1
2357,1,1
7968,1,1
3581,1,1
7957,1,1
6229,1,1
1429,1,1
3015,1,1
8805,1,1
submit_date_utc_,1,1
Tier1CPACommission,1,1
NVMStatsSF__Number_of_Transfers_to_Applet__c,1,1
GeocodeAccuracy,1,1
IsSuspect,1,1
alpaca_asset_status,1,1
merchantid,1,1
Client_Type,1,1
C,1,1
opens,1,1
CreditorExchangeFee,1,1
sent_ts,1,1
super_balance_aud,1,1
RiskContributionPct,1,1
branded_content_disabled,1,1
RedeemApprovalReasonID,1,1
ad_text,1,1
CohortID,1,1
Velocity_XNG,1,1
12317,1,1
9914,1,1
11253,1,1
10098,1,1
100313,1,1
HoursToVerify,1,1
GlobalDepositsAmount,1,1
IsSkip,1,1
emoney_2nd_action_amount_usd,1,1
RevShareRevenue,1,1
RegulationID_FromDate_ToDate,1,1
380,1,1
prov_referring_npi,1,1
AssetBlockchainAddress,1,1
AllowanceBeginDate,1,1
Club_ID,1,1
ClosedBy_Name__c,1,1
Fraud_Type,1,1
EventPayloadRowData_TargetType,1,1
9442,1,1
3556,1,1
4546,1,1
9064,1,1
1492,1,1
AssetPositions,1,1
TradeFromIBAN,1,1
UserPreferencesReminderSoundOff,1,1
Bot_Available_Skillset__c,1,1
premium_index,1,1
AWV_Code_Z10_GD220,1,1
Net_Amount,1,1
orderkeydate,1,1
Escalation2CY,1,1
KycFlowID,1,1
p95_duration_sec_lookback,1,1
UNIT,1,1
MarketUnitNOPMap_80,1,1
TotalMirrorCryptoPositionAmount,1,1
ClosePositionActionName,1,1
cost_last_7d_usd,1,1
100070,1,1
12156,1,1
10803,1,1
9900,1,1
9738,1,1
100017,1,1
CountUsers,1,1
Equity_%Change_group,1,1
Trades_Copy_5M_before,1,1
Equity_%Change_1M_After,1,1
VolumeBuyCloseUnits,1,1
admit_diagnosis_ind,1,1
paymentMethod,1,1
MM_Volume,1,1
AVG_BidTOB,1,1
ert_ym,1,1
AssetId,1,1
HierarchyNumberOfWonOpportunities,1,1
PendingServiceRoutingId,1,1
FTDsFCA,1,1
Comment_Date__c,1,1
Unusual_activity__c,1,1
OriginalGroupId,1,1
CurrentCreditID,1,1
TotalAmountInUnits,1,1
New_PnL,1,1
Internal_Account_Tags,1,1
7913,1,1
4501,1,1
6088,1,1
1802,1,1
8822,1,1
6271,1,1
9111,1,1
1771,1,1
1997,1,1
1748,1,1
mobile_conversion_lifetime_value_updates_sale_amount,1,1
new_VIPs,1,1
HBC_Deal_Size_Threshold_Alert__c,1,1
Tracking_Source__c,1,1
AssignedToId,1,1
Is_dummy__c,1,1
AWV_Code_Z4_Z11_GD220c,1,1
ExchangeRateTerms,1,1
death_annual_insurance_premium,1,1
investment_plan_count,1,1
fund_aud_amount,1,1
SsnCheck,1,1
ChurnDateID_InRange,1,1
MarketUnitNOPMap_4,1,1
CumQty,1,1
traceloop.entity.name,1,1
Level_1_Group,1,1
9884,1,1
10945,1,1
11303,1,1
Correspondent,1,1
MoneyOutMirror,1,1
emoney_card_2nd_action_type,1,1
Fiat_Cash_Impact,1,1
active_date,1,1
57,1,1
patient_gender,1,1
ProfessionalityAnswerId,1,1
MailingID,1,1
sellcurrency,1,1
1467,1,1
2713,1,1
8873,1,1
5578,1,1
5609,1,1
9109,1,1
2770,1,1
6674,1,1
9601,1,1
8904,1,1
2688,1,1
9603,1,1
9626,1,1
mobile_conversion_lifetime_value_spent_credits_order_quantity,1,1
eToro__Investing_made_social___Android_____1___AppsFlyer_FTD_Android__Total_Conversions,1,1
expanded_text_ad_headline_part_2,1,1
KeywordStatus,1,1
exclude_,1,1
NVMStatsSF__PCI_Time__c,1,1
DigestFrequency,1,1
Asset_Types,1,1
StatusName1,1,1
LastOccurredTriggerToSF,1,1
SampleSize,1,1
TransactionOccured,1,1
aigc_disclosure_type,1,1
AppUserName,1,1
one_year_return,1,1
is_anomaly,1,1
10097,1,1
100023,1,1
11566,1,1
11638,1,1
10630,1,1
10635,1,1
TP_EquityUSDTotal,1,1
Q5_AnswerID,1,1
InvestmentObjective,1,1
WithdrawRealCID,1,1
MinAskSpreaded,1,1
58,1,1
interest_bearing,1,1
ClosingBalanceBO,1,1
Value_TotalActions_Monthly_CO,1,1
2ndActionType,1,1
OpenLoanDays,1,1
RebateAVGUsersCurrentMonth,1,1
Citizenship__c,1,1
docebo_v3__SessionType__c,1,1
VerificationLevelID2,1,1
3313,1,1
2227,1,1
2840,1,1
3032,1,1
2553,1,1
5672,1,1
8821,1,1
9140,1,1
5561,1,1
3028,1,1
6129,1,1
conversion_downloads_order_quantity_engagement,1,1
response_description,1,1
ShortConfigurationName,1,1
mobile_conversion_lifetime_value_invites_order_quantity,1,1
country_or_other_legal_classification,1,1
RevenuesPercentage,1,1
mobile_conversion_invites_sale_amount,1,1
Preffered_User_Id__c,1,1
plus_hc_lp_score,1,1
FINAL_MONEY,1,1
REPORT_DT,1,1
aggregatedorders,1,1
super_closing_aud_balance,1,1
Value1,1,1
20030,1,1
MarketUnitNOPMap_90,1,1
CreditUnitNOPMap_20,1,1
CreditUnitNOPMap_-7,1,1
SettlCurrFxRate,1,1
started_at,1,1
editorial_location,1,1
profitability,1,1
10549,1,1
11569,1,1
12283,1,1
100045,1,1
9994,1,1
10963,1,1
10538,1,1
10641,1,1
12269,1,1
100013,1,1
10982,1,1
TotalCoAmount,1,1
US_UnresolvedHits,1,1
IsUSStock,1,1
InstanceStatusName,1,1
EOM_Equity_Copy_T0,1,1
per_TryScreeningV1,1,1
NetProfit_history,1,1
LastVolume,1,1
EventPayloadRowData_SecurityId,1,1
BrokerInterestIBUKL,1,1
Previous_Club,1,1
Item_Type,1,1
EODForexRate,1,1
ArticleName,1,1
Case_RecordType__c,1,1
Recommendation,1,1
6072,1,1
7797,1,1
2557,1,1
4442,1,1
2461,1,1
2998,1,1
9024,1,1
5201,1,1
7991,1,1
3014,1,1
1693,1,1
IsActiveCopiersReal,1,1
userRawMessage,1,1
Interval_Period_Seconds_Snapshot__c,1,1
NVMStatsSF__Number_of_Outbound_Calls__c,1,1
UserPreferencesHideCSNGetChatterMobileTask,1,1
core_e_em_score,1,1
dimension_sc_plus_score,1,1
Fail_Reason_Qualifier_Code,1,1
ConvertedAmount,1,1
ProofOfIdentity_DocumentUploadDateTime,1,1
TimeInMinutes_FromVerificationLevel0toVerificationLevel1,1,1
UniqueKey,1,1
NameConflictScore,1,1
EOY2025_lifetimepnl,1,1
EOM_LSD,1,1
video_download_disabled,1,1
11207,1,1
11740,1,1
10824,1,1
HighReturns_Conf,1,1
11105,1,1
EventPayloadRowData_Side1,1,1
CarbonCredits,1,1
382,1,1
AdditionalRequester,1,1
LastUpgradeFromID,1,1
blolcked_end_time,1,1
Instrument_Exchange__c,1,1
DBRev,1,1
1555,1,1
7894,1,1
6230,1,1
6126,1,1
2408,1,1
1264,1,1
5747,1,1
3545,1,1
4203,1,1
7022,1,1
mobile_conversion_add_to_wishlists_assisted,1,1
mobile_conversion_checkouts_initiated_assisted,1,1
mobile_conversion_lifetime_value_payment_info_additions_order_quantity,1,1
Client_AmountUSD,1,1
IsChatbotSession,1,1
UserPreferencesShowCityToExternalUsers,1,1
medallia_xm__Contact_Firstname__c,1,1
bmi_mse_weight,1,1
esg_e,1,1
Dividend_Points_Settle_CCY,1,1
usd_unrealized_intraday_pl,1,1
has_true_positive_screening,1,1
SelfieReasons,1,1
UnitsBalance,1,1
FullCommissionByUnitsStocksCFD,1,1
MM/DD/YYYY,1,1
CanCashout,1,1
LastAMLTicketDate,1,1
StatusDesc,1,1
IsRefund,1,1
SpreadLockThresholdPercentage_old,1,1
MaxLeverage_change,1,1
10171,1,1
XAU/USDUnitsNOPavgNegPriceChangeLong,1,1
100118,1,1
11311,1,1
11768,1,1
GlobalRedeposited_ThisYear,1,1
VerificationLevel1,1,1
Q47_Invested_Amount_Equities,1,1
Login_1M_before,1,1
ForecastValue,1,1
p_comment,1,1
avg_loss,1,1
mfa_enforcement_status,1,1
DiffFromCBR,1,1
TradeSource,1,1
measurement_spec_ios_app_id,1,1
4328,1,1
1380,1,1
2436,1,1
3321,1,1
1937,1,1
6794,1,1
8786,1,1
8605,1,1
5615,1,1
2262,1,1
AppsflyerID,1,1
inline,1,1
churn_month,1,1
cost_per_DBU,1,1
Recommended_Next_Actions__c,1,1
MANUAL_BROKER_DESCRIPTION_FLAG_BOOK,1,1
LoanID,1,1
solicitationflag,1,1
PstdMrgnOrColl_InitlMrgnPstdPstHrcut,1,1
PstdMrgnOrColl_InitlMrgnPstdPreHrcut,1,1
Step_2_Name,1,1
Is_Within_60,1,1
IBAN_OB_Edu,1,1
CreditUnitNOPMap_-3,1,1
CurrencyBalanceProviderId,1,1
CreditUnitNOPMap_-8,1,1
InitForexPriceRateId,1,1
Marex_LocalAmount,1,1
shopping_ads_retargeting_actions_days,1,1
_comment_,1,1
RoleDesc,1,1
cvr_to_trade,1,1
sql_warehouse_dbus,1,1
100263,1,1
100085,1,1
XTI/USDUnitsNOPavgNegPriceChangeShort,1,1
12372,1,1
11394,1,1
11673,1,1
12420,1,1
11046,1,1
10548,1,1
UpperBoundary_old,1,1
Revenue_Copy_1M_before,1,1
IncentiveCouponAccrualsShort,1,1
1143,1,1
1042,1,1
TriggerOpen,1,1
StakingSymbolFull,1,1
max_loss,1,1
AmountWonOpportunities,1,1
HierarchyNumberSent,1,1
Second_Tax_Reviewer__c,1,1
4036,1,1
6024,1,1
5604,1,1
2280,1,1
8588,1,1
8860,1,1
1584,1,1
2479,1,1
9284,1,1
1914,1,1
ApprovedBy,1,1
Tier4FirstPositionsCommission,1,1
cy_sec_open,1,1
FirebaseID,1,1
date_of_consent,1,1
HasAPUGapOpen,1,1
Contract_Number__c,1,1
Choices__c,1,1
OpportunityAccessForAccountOwner,1,1
NVMStatsSF__Away_Time_hh_mm_ss__c,1,1
Trading_Broker_GSP_Code,1,1
Contractual_Settle_Date,1,1
Closing_Price,1,1
DA_DA5_Transaction_ID,1,1
usd_unrealized_intraday_plpc,1,1
autorecon,1,1
net_amount,1,1
PoiClassificationId,1,1
ClientsLocalAmount,1,1
alert_handled_by_,1,1
ios_osv,1,1
TotalCommissionOnOpen,1,1
final_url,1,1
alert_reported_date,1,1
dashboard_runs,1,1
concerns,1,1
12306,1,1
11439,1,1
LowerBoundary_old,1,1
Copy_Amount_Check,1,1
9946,1,1
12369,1,1
GlobalDeposited_ThisQuarter,1,1
FastEVMatchFlag,1,1
AdvertisingID,1,1
fill_rate_pct,1,1
Cashouts_4M_before,1,1
FRANKING_IMPUTATION_CREDIT,1,1
428,1,1
1089,1,1
1082,1,1
MaxVerificationTimeMinutes,1,1
MinReqVerifications,1,1
Value_eMoneyActions_LT_Deposits,1,1
Card1stActionUSDApproxAmount,1,1
TransactionVolume,1,1
don_t_send_survey_mass_closure__c,1,1
Initial_Sub_Type__c,1,1
Preassigned_Account_Manager__c,1,1
docebo_v3__Language__c,1,1
MovementType,1,1
PriorityNumber,1,1
6590,1,1
6882,1,1
9491,1,1
2146,1,1
2012,1,1
4046,1,1
1390,1,1
6598,1,1
7990,1,1
2763,1,1
1812,1,1
6721,1,1
1921,1,1
7978,1,1
2633,1,1
apiVersion,1,1
effective_target_cpa_micros,1,1
conversion_sign_ups_metric,1,1
wtd_mad,1,1
NVMStatsSF__Number_of_Logouts__c,1,1
ExecutionStatusID,1,1
Div_%,1,1
onshoreLoanValue30,1,1
Dividend_Points_Contract_CCY,1,1
MTM_in_base_CCY,1,1
has_become_financial_eoq,1,1
is_reversed,1,1
total_fees_aud,1,1
active_long_running_flag,1,1
EOM_Balance,1,1
adgroup_name,1,1
view_new_downloads,1,1
equity_end,1,1
2FA_Disabled,1,1
growth,1,1
10121,1,1
11646,1,1
100050,1,1
11122,1,1
10928,1,1
PnL_Total_4M_before,1,1
InvestedAmount_1M_before,1,1
EffectiveBlockchainFee,1,1
PayableDate,1,1
body_group_id,1,1
LastUpgradeDate,1,1
qtd_revenue,1,1
Case_Numbers_of_Duplicates__c,1,1
timestmap,1,1
optimizely_rule_names,1,1
IsAffiliatedExchangeOrFINRA,1,1
Zip_Dif,1,1
DaysToWaitFromFTD,1,1
TotalCashSettleDate,1,1
6252,1,1
7778,1,1
4522,1,1
8604,1,1
2745,1,1
2377,1,1
2844,1,1
5591,1,1
8956,1,1
is_tradable_fca,1,1
video_views_75,1,1
billed_engagements,1,1
app_clicks,1,1
Tier1ClicksCommission,1,1
SID,1,1
newPrices,1,1
Volume_in_USD__c,1,1
UserPreferencesDisableMentionsPostEmail,1,1
EXECUTING_BROKER,1,1
TapoIndicator,1,1
OFFICE,1,1
MarketValueLoanCurrency,1,1
AccruedInt,1,1
MarketDataLevel,1,1
filedate,1,1
open_sells,1,1
UnitBalance,1,1
IsTaxable,1,1
DWHCashoutStatusID,1,1
FutSettDate,1,1
PhysicalPresence,1,1
10323,1,1
10999,1,1
10656,1,1
10683,1,1
9960,1,1
10525,1,1
10445,1,1
12574,1,1
12504,1,1
10174,1,1
PreviousCBGap,1,1
CashoutRequested,1,1
GAP_Display_Name,1,1
EOM_Balance_T0,1,1
AccumulatedSkewCost,1,1
OueryTime,1,1
executed_by_user_id,1,1
Card_ATMRepCur,1,1
trailing_90d_pnl,1,1
RealizedEquityChange,1,1
TaxTypeID,1,1
Macro_Name__c,1,1
EntityID,1,1
jdbc_url,1,1
SessionStatus,1,1
Other_Related_Corporate_Actions__c,1,1
FiatAccountId,1,1
WithholdingTaxPercentage,1,1
1318,1,1
1341,1,1
4129,1,1
2648,1,1
5813,1,1
6363,1,1
9703,1,1
6575,1,1
4246,1,1
6554,1,1
9090,1,1
6869,1,1
8755,1,1
2394,1,1
sysecretailclients_maxleverage,1,1
Tier4CopyTradersCommission,1,1
mobile_conversion_checkouts_initiated_sale_amount,1,1
G_Slippage_ViewRatePrice,1,1
platform_id,1,1
cSATFirst,1,1
NVMStatsSF__Call_Transcription__c,1,1
TMPG_Effective_Rate,1,1
TAX_ID,1,1
pillar_la_plus_score,1,1
bmi_pdlm_weight,1,1
Principal_Currency_Name,1,1
DELIVER_TO_ACCOUNT,1,1
MrgnUpd_PstdMrgnOrColl_VartnMrgnPstdPstHrcut,1,1
CompensationCreditID,1,1
CashoutReason,1,1
CreditUnitNOPMap_-70,1,1
MarketUnitNOPMap_8,1,1
promotion_website_type,1,1
IsFixDuration,1,1
Negative_Feedbacks,1,1
12340,1,1
10968,1,1
10887,1,1
11097,1,1
UpperBoundary_change,1,1
min_stocks_lower_Gap,1,1
10146,1,1
11451,1,1
100015,1,1
12328,1,1
10386,1,1
10917,1,1
DJ30/USDUnitsNOPavgNegPriceChangeLong,1,1
QuarterStartDateID,1,1
US_ScreeningProcess,1,1
Deposits_2M_before,1,1
Get,1,1
first_NB_amount,1,1
25,1,1
1031,1,1
central_clean_room_id,1,1
p_size,1,1
cache_origin_statement_id,1,1
generativeai_pulse,1,1
pnl_per_customer,1,1
CNT_OtherActions_3M,1,1
TribeHolderAmount,1,1
Value_eMoneyActions_Monthly_Deposits,1,1
EntryTime,1,1
FTDsASIC,1,1
ActivityIndicator,1,1
RegulationChangeID,1,1
EODBalanceAmount_USD,1,1
lifetime_spend_cap_micro,1,1
1524,1,1
2243,1,1
5683,1,1
9574,1,1
8717,1,1
9152,1,1
9596,1,1
2833,1,1
4465,1,1
4003,1,1
2937,1,1
4509,1,1
6775,1,1
video_midpoints,1,1
check_leverage_d,1,1
SenderEmail,1,1
AccrIntBaseCurrency,1,1
Price_Currency_Code,1,1
ASSET_TYPE,1,1
Pending_Receive_Units,1,1
FX_Transaction_Local_Rate,1,1
TxId_CollPrtflCd_Prtfl_NoPrtfl,1,1
unrealized_pl,1,1
ai_escalation_risk,1,1
OriginalRowCount,1,1
UsedMargin,1,1
ios_14_quota_type,1,1
10897,1,1
100256,1,1
12163,1,1
10711,1,1
9793,1,1
11575,1,1
ExpectedDowngradePlayerLevelID,1,1
accountType,1,1
emoney_5th_action_date,1,1
UnitsBefore,1,1
Account_Agreement,1,1
RealizedForexVmIBUKL,1,1
Excess_Shortfall_Rep_Ccy,1,1
SalesTaxIBUKL,1,1
1124,1,1
mktOfRefInfo,1,1
AddedAt,1,1
et4ae5__Activity__c,1,1
channel_name,1,1
Translations__c,1,1
2448,1,1
6428,1,1
1478,1,1
1779,1,1
6041,1,1
6785,1,1
6576,1,1
2548,1,1
5007,1,1
8900,1,1
1300,1,1
AdGroupName,1,1
mobile_conversion_updates_post_engagement,1,1
text_ad_description_1,1,1
Occupation__c,1,1
Collateral_Lodge,1,1
CorpGovIndicator,1,1
por_flag,1,1
max___internal,1,1
universe_aud_balance,1,1
quarterly_net_chargeable_member_count,1,1
activation_time,1,1
finaltable,1,1
rel_lift_trade_t3,1,1
ai_root_cause,1,1
CurrentPaymentStatus,1,1
EOM_Equity_Real_Stocks,1,1
A_ACC_Revenue_Equities,1,1
CurrencyBalanceGuid,1,1
GameTypeID,1,1
kyt_user_id,1,1
informed_about_outransding_wallet_balance,1,1
10469,1,1
10974,1,1
100008,1,1
100044,1,1
10570,1,1
10477,1,1
Equity_4M_before,1,1
AvgInvestedAmount_before_W_O_MaxMin,1,1
MarginFinancingChargeAccrualsLong,1,1
426,1,1
prov_referring_std_taxonomy,1,1
ReOpen,1,1
RootCause,1,1
FMO_MOP,1,1
AVG_MidVWAP500000,1,1
IsAirdropSuccess,1,1
Card2ndActionUSDApproxAmount,1,1
Declared_Payable_Date__c,1,1
Long_Subject__c,1,1
max_initial_ftd_click,1,1
ForeignCurrencyName,1,1
1828,1,1
4220,1,1
9508,1,1
9149,1,1
2409,1,1
2131,1,1
2199,1,1
9653,1,1
6313,1,1
2610,1,1
4488,1,1
6069,1,1
5715,1,1
2400,1,1
mobile_conversion_reservations_post_view,1,1
PerSale,1,1
sub_type,1,1
G_Slippage_ViewCustomerRateTotalUSD,1,1
Fast24H,1,1
ExecutionTypeID,1,1
Available_for_Round_Robin_Assignment__c,1,1
Summary_For_Chat_Transfer__c,1,1
NVMStatsSF__AgentChkStr__c,1,1
Transaction_cash_description_2,1,1
FirstPartyKey,1,1
unrealized_intraday_plpc,1,1
has_liquidated_in_period_count,1,1
UserGroup,1,1
100084,1,1
10357,1,1
11333,1,1
12282,1,1
12498,1,1
10394,1,1
9722,1,1
OriginalURL,1,1
VerificationMethod,1,1
Deposits_1M_before,1,1
PnL_Total_5M_before,1,1
InsuredBankDepositRedemptionCashComponent,1,1
run_duration_seconds,1,1
n_comment,1,1
ps_suppkey,1,1
EventPayloadRowData_TradeExposure,1,1
output_character_count,1,1
RequestLastStatusID,1,1
SentLastStatus,1,1
Dividend_Price_Aggregated__c,1,1
ForeignCurrencyCode,1,1
MonthStartDate,1,1
RafModelTypeID,1,1
CardStatusReason,1,1
3274,1,1
1455,1,1
2772,1,1
8106,1,1
9135,1,1
8972,1,1
9080,1,1
2113,1,1
mobile_conversion_searches_assisted,1,1
PaymentAdjustment,1,1
NVMStatsSF__Agent2_ID__c,1,1
EmailPreferencesAutoBccStayInTouch,1,1
Funding_Date,1,1
Market_Value_Reporting_Currency,1,1
hc_eedi_weight,1,1
DTCCTriID,1,1
usd_unrealized_plpc,1,1
OrderExitOpenActionType,1,1
CustomerRequirementID,1,1
NOP_Stock,1,1
LiquidityProviderContractID,1,1
is_creative_authorized,1,1
data_source_format,1,1
24_5_vol_share,1,1
cvr_2_plus_global_deposits,1,1
10351,1,1
100320,1,1
11684,1,1
11289,1,1
11037,1,1
9753,1,1
10397,1,1
9899,1,1
12296,1,1
GlobalCashedOut_ThisQuarter,1,1
Label_type,1,1
1068,1,1
92,1,1
IBAN4thActionType,1,1
AVG_VWAPBids25000,1,1
NOP_Short_00,1,1
blolcked_start_time,1,1
PI_UpgradeFrom__c,1,1
Read_Status__c,1,1
ExpectedResponse,1,1
ImportEndDate,1,1
RequestStatus,1,1
6815,1,1
5802,1,1
7028,1,1
7167,1,1
2471,1,1
1446,1,1
searchTermView_searchTerm,1,1
target_roas_target_roas,1,1
instance_pool_id,1,1
Avg_Duration_Time,1,1
BirthYear,1,1
Interest_Bought_/_Sold,1,1
Linked_1st_Shares_/_Par,1,1
Contractual_Settle/Pay_Date,1,1
Transaction_Indicator,1,1
marketingregionmanualname,1,1
device_fingerprint,1,1
boost_group_created_at,1,1
ManualOperationReasonID,1,1
amluserid,1,1
ProofOfIncomeCheck,1,1
Source1,1,1
ParticipatedUsers,1,1
IsReplaceable,1,1
Recommend_Var_limit_d_kpi,1,1
10023,1,1
9830,1,1
12484,1,1
100321,1,1
10177,1,1
11170,1,1
10352,1,1
10923,1,1
12412,1,1
100093,1,1
10165,1,1
VolumeAtClose,1,1
PlannedInvestmentAlert,1,1
GAP_Occurred_Date,1,1
TotalCashouts_before,1,1
1218,1,1
36,1,1
validation_expected_description,1,1
Historical_Item_Name,1,1
ZD_Assignee_Name__c,1,1
RoutingModel,1,1
LogDate,1,1
IsActiveByPolicy,1,1
SF_ID,1,1
WallStreetTargetPrice,1,1
SalesforceContactID,1,1
tradable,1,1
EndDateID,1,1
IdentificationDocument,1,1
6022,1,1
3310,1,1
2624,1,1
2912,1,1
5724,1,1
3721,1,1
5000,1,1
1419,1,1
9560,1,1
5653,1,1
1265,1,1
3142,1,1
conversion_downloads_post_view,1,1
share_name_etoro,1,1
RevolvingDoorOrder,1,1
cid_cy_sec,1,1
G_Slippage_ViewRateTotalUSD,1,1
FullPhotoUrl,1,1
