class,phrase,table_fqn,query_count,unique_users,owning_skill_id,hub_skill_id,genie_space_id,genie_space_name,registered_table_count,actual_used_table_count,unused_registered_count,unregistered_used_count,used_not_documented_count,top_used_tables,unused_registered_sample,unregistered_used_sample,used_not_documented_sample,suggested_action
A,bonuscredit,"main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked, main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_liabilities",21,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'bonuscredit' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,bonuscredit,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_position,21,,position-state-and-grain,domain-trading,,,,,,,,,,,,PROMOTE phrase 'bonuscredit' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,feedid,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,21,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'feedid' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,spreadtypeid,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,21,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'spreadtypeid' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,algorithm,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,21,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'algorithm' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,algorithm,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_billingdeposit,21,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'algorithm' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,national,"main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked, main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer",21,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'national' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,padding,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,21,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'padding' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,issue_description,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,21,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'issue_description' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,outcomes,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,21,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'outcomes' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,assigned,main.pii_data_stg.gold_de_aml_snapshot_customer_enriched_v,21,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'assigned' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,confirm,main.etoro_kpi.kyc_for_compliance_v,20,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'confirm' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,initialamountcents,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,20,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'initialamountcents' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,initialamountcents,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,20,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'initialamountcents' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,cashoutstatusid_funding,"main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_country, main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_regulation",20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'cashoutstatusid_funding' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,etoro_units,main.dealing.gold_sql_dp_prod_we_dealing_dbo_v_dealing_duco_eodrecon,20,,broker-and-lp-reconciliation,domain-trading,,,,,,,,,,,,PROMOTE phrase 'etoro_units' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,counttransactions,"main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_country, main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid_masked",20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'counttransactions' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,counttransactions,"main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions, main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_trading_volumes_and_amounts",20,,mimo-panel-and-ddr,domain-payments,,,,,,,,,,,,PROMOTE phrase 'counttransactions' to hub 'domain-payments' triggers (used on 2 of its owned tables)
A,counttransactions,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,20,,trading-revenue-and-fees,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'counttransactions' to hub 'domain-revenue-and-fees' triggers (used on 1 of its owned tables)
A,counttransactions,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,20,,hedge-cost-recon,domain-trading,,,,,,,,,,,,PROMOTE phrase 'counttransactions' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,etoro_kpi_prep_stg,"main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_country, main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid_masked",20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'etoro_kpi_prep_stg' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,quantity,main.general.gold_apex_ext869_3eu,20,,revenue-options-platform,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'quantity' to hub 'domain-revenue-and-fees' triggers (used on 1 of its owned tables)
A,quantity,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_currencypricewithsplit,20,,best-execution,domain-trading,,,,,,,,,,,,PROMOTE phrase 'quantity' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,accountmanager,"main.bi_output.bi_output_vg_customer_snapshot, main.etoro_kpi.ddr_aum_v",20,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'accountmanager' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,accountmanager,main.etoro_kpi.vg_ddr_revenue,20,,trading-revenue-and-fees,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'accountmanager' to hub 'domain-revenue-and-fees' triggers (used on 1 of its owned tables)
A,playerstatusname,"main.bi_output.bi_output_vg_customer_first_dates, main.etoro_kpi.customer_snapshot_v, main.etoro_kpi.ddr_aum_v",20,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'playerstatusname' to hub 'domain-customer-and-identity' triggers (used on 3 of its owned tables)
A,countopentransactions,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_trading_volumes_and_amounts,20,,mimo-panel-and-ddr,domain-payments,,,,,,,,,,,,PROMOTE phrase 'countopentransactions' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,countopentransactions,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_trading_volumes_and_amounts,20,,trading-volumes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'countopentransactions' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,cashouts,"main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked, main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_liabilities",20,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'cashouts' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,cashouts,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,20,,position-state-and-grain,domain-trading,,,,,,,,,,,,PROMOTE phrase 'cashouts' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,totalmirrorcash,"main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked, main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_liabilities",20,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'totalmirrorcash' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,totalmirrorcash,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,20,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'totalmirrorcash' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,regionname,main.de_output.de_output_etoro_kpi_fact_customeraction_w_metrics,20,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'regionname' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,regionname,main.de_output.de_output_etoro_kpi_fact_customeraction_w_metrics,20,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'regionname' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,regionname,main.de_output.de_output_etoro_kpi_fact_customeraction_w_metrics,20,,fees-deposit-withdraw-fx,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'regionname' to hub 'domain-revenue-and-fees' triggers (used on 1 of its owned tables)
A,regionname,main.de_output.de_output_etoro_kpi_fact_customeraction_w_metrics,20,,copy-trading-and-mirror,domain-trading,,,,,,,,,,,,PROMOTE phrase 'regionname' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,account_mgr,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid_masked,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'account_mgr' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,liquid,main.etoro_kpi.kyc_for_compliance_v,20,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'liquid' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,liquid,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,20,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'liquid' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,avgmonthlyrevenue,main.etoro_kpi.ddr_revenue_v,20,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'avgmonthlyrevenue' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,periods,"main.bi_output.bi_output_vg_customer_first_dates, main.etoro_kpi.ddr_revenue_v",20,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'periods' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,periods,main.dealing.bronze_pricelog_history_currencyprice,20,,pricing-and-currency-history,domain-trading,,,,,,,,,,,,PROMOTE phrase 'periods' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,context,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirror,20,,copy-trading-and-mirror,domain-trading,,,,,,,,,,,,PROMOTE phrase 'context' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,domain,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,20,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'domain' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,domain,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,20,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'domain' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,domain,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,20,,position-state-and-grain,domain-trading,,,,,,,,,,,,PROMOTE phrase 'domain' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,ticket,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,20,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'ticket' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,ticket,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,20,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'ticket' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,approval_rate_pct,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,20,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'approval_rate_pct' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,approval_rate_pct,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_billingdeposit,20,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'approval_rate_pct' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,equitytradingplatform,"main.etoro_kpi.ddr_aum_v, main.etoro_kpi.ddr_mimo_v, main.pii_data_stg.gold_de_aml_snapshot_customer_enriched_v",20,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'equitytradingplatform' to hub 'domain-customer-and-identity' triggers (used on 3 of its owned tables)
A,total_customers,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,20,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'total_customers' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,total_customers,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirror,20,,copy-trading-and-mirror,domain-trading,,,,,,,,,,,,PROMOTE phrase 'total_customers' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,deposit_count,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid_masked,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'deposit_count' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,total_events,main.de_output.de_output_etoro_kpi_fact_customeraction_w_metrics,20,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'total_events' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,total_events,main.de_output.de_output_etoro_kpi_fact_customeraction_w_metrics,20,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'total_events' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,total_events,main.de_output.de_output_etoro_kpi_fact_customeraction_w_metrics,20,,fees-deposit-withdraw-fx,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'total_events' to hub 'domain-revenue-and-fees' triggers (used on 1 of its owned tables)
A,total_events,main.de_output.de_output_etoro_kpi_fact_customeraction_w_metrics,20,,copy-trading-and-mirror,domain-trading,,,,,,,,,,,,PROMOTE phrase 'total_events' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,defines,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,20,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'defines' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,defines,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_currencypricewithsplit,20,,best-execution,domain-trading,,,,,,,,,,,,PROMOTE phrase 'defines' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,breaks,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,20,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'breaks' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,anything,main.etoro_kpi.ddr_aum_v,20,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'anything' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,anything,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,20,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'anything' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,nothing,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,20,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'nothing' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,reverse,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_balance_cid_level_new,20,,finance-recon-and-balances,domain-payments,,,,,,,,,,,,PROMOTE phrase 'reverse' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,reverse,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,20,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'reverse' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,regions,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,20,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'regions' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,differs,main.etoro_kpi.ddr_aum_v,20,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'differs' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,differs,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,20,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'differs' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,bronze_event_hub_prod_event_streaming_we_oms_pricing_completed_evh,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,20,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'bronze_event_hub_prod_event_streaming_we_oms_pricing_completed_evh' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,cashier,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,20,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'cashier' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,limitations,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,20,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'limitations' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,fullresolutiontime,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,20,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'fullresolutiontime' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,sessionid,"main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_country, main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_regulation",20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'sessionid' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,sessionid,"main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_fundingtype, main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_billingwithdraw",20,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'sessionid' to hub 'domain-payments' triggers (used on 2 of its owned tables)
A,latest_date,main.bi_compliance_stg.bi_compliance_cmp_tables_cmp_aml_risk_classification_cid_level,20,,aml-risk-scoring,domain-compliance-and-aml,,,,,,,,,,,,PROMOTE phrase 'latest_date' to hub 'domain-compliance-and-aml' triggers (used on 1 of its owned tables)
A,latest_date,"main.bi_output.bi_output_vg_customer_first_dates, main.pii_data_stg.gold_de_aml_snapshot_customer_enriched_v",20,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'latest_date' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,stream,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,20,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'stream' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,highrisknopoiorevolderthan1year,"main.bi_db.bronze_riskclassification_dbo_v_riskclassificationdatalake, main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_singapore_risk_classification, main.de_output.de_output_risk_classification",20,,aml-risk-scoring,domain-compliance-and-aml,,,,,,,,,,,,PROMOTE phrase 'highrisknopoiorevolderthan1year' to hub 'domain-compliance-and-aml' triggers (used on 4 of its owned tables)
A,patterns,main.bi_output.bi_output_vg_customer_first_dates,20,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'patterns' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,firstinstrument,main.etoro_kpi.vg_customer_customer_first_dates,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'firstinstrument' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,totallinkedcount,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid_masked,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'totallinkedcount' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,deviceid_links,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid_masked,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'deviceid_links' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,relatedcids,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid_masked,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'relatedcids' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,riskalertmanagement,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid_masked,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'riskalertmanagement' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,match_summary,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid_masked,20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'match_summary' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,register,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,20,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'register' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,register,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,20,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'register' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,register,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,20,,position-state-and-grain,domain-trading,,,,,,,,,,,,PROMOTE phrase 'register' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,clientcount,"main.etoro_kpi.customer_snapshot_v, main.etoro_kpi.ddr_aum_v, main.pii_data_stg.gold_de_aml_snapshot_customer_enriched_v",20,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'clientcount' to hub 'domain-customer-and-identity' triggers (used on 3 of its owned tables)
A,starttime,"main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_country, main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_regulation",20,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'starttime' to hub 'domain-customer-and-identity' triggers (used on 2 of its owned tables)
A,starttime,main.wallet.bronze_walletdb_wallet_transactionsview,20,,crypto-wallet,domain-payments,,,,,,,,,,,,PROMOTE phrase 'starttime' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,starttime,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,20,,position-state-and-grain,domain-trading,,,,,,,,,,,,PROMOTE phrase 'starttime' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,regime_note,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,20,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'regime_note' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,treated,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,20,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'treated' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,branch,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,20,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'branch' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,branch,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,20,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'branch' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,result_set,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,20,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'result_set' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,nationals,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,20,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'nationals' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,accountid,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_dim_account,20,,emoney-accounts-and-cards,domain-payments,,,,,,,,,,,,PROMOTE phrase 'accountid' to hub 'domain-payments' triggers (used on 1 of its owned tables)
A,accountid,main.bi_db.bronze_etoro_hedge_accountinstrumentconfiguration,20,,lp-contracts-and-cogs,domain-trading,,,,,,,,,,,,PROMOTE phrase 'accountid' to hub 'domain-trading' triggers (used on 1 of its owned tables)
A,days_so_far,main.etoro_kpi.ddr_revenue_v,20,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'days_so_far' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,previous_month,main.etoro_kpi.ddr_revenue_v,20,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'previous_month' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,current_month,main.etoro_kpi.ddr_revenue_v,20,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'current_month' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
A,ticketfeeopen,main.de_output.de_output_etoro_kpi_fact_customeraction_w_metrics,20,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'ticketfeeopen' to hub 'domain-customer-and-identity' triggers (used on 1 of its owned tables)
